temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,et0_fao_evapotranspiration,date
16.8,7.2,11.2,2.3,23.5,2.74,2022-04-08
15.6,7.8,11.4,1.7,19.7,2.91,2022-04-09
22.0,6.8,14.3,0.0,15.5,3.79,2022-04-10
23.3,10.5,16.6,0.0,21.7,4.48,2022-04-11
15.1,6.6,10.8,10.1,20.5,1.38,2022-04-12
6.3,3.8,5.2,23.7,28.3,0.68,2022-04-13
10.4,5.5,7.4,1.6,17.7,1.11,2022-04-14
14.8,6.9,10.7,0.8,17.1,2.55,2022-04-15
15.9,6.8,10.5,0.5,15.1,1.97,2022-04-16
18.5,6.6,12.6,0.0,11.6,3.39,2022-04-17
19.6,11.1,14.1,0.6,23.8,2.48,2022-04-18
20.1,11.5,14.9,3.3,21.6,2.97,2022-04-19
13.4,7.1,10.6,6.6,28.3,1.89,2022-04-20
15.3,4.4,9.7,5.0,17.7,3.12,2022-04-21
11.8,6.5,9.0,4.0,25.4,1.67,2022-04-22
17.1,5.2,11.7,0.0,11.0,3.53,2022-04-23
20.6,9.9,14.4,2.3,17.1,3.37,2022-04-24
22.3,8.9,15.8,0.0,8.7,4.0,2022-04-25
25.1,11.8,17.9,0.0,14.1,3.58,2022-04-26
22.9,13.6,18.0,0.0,15.5,4.47,2022-04-27
20.5,11.5,15.7,0.0,15.5,4.64,2022-04-28
19.6,10.9,15.0,0.0,17.8,4.81,2022-04-29
18.5,10.2,14.4,0.0,18.2,4.14,2022-04-30
17.1,8.4,12.9,0.0,19.9,4.38,2022-05-01
16.1,7.2,12.0,0.0,18.4,4.19,2022-05-02
16.1,4.8,10.4,0.0,14.7,3.7,2022-05-03
17.0,6.2,11.9,0.4,11.9,2.72,2022-05-04
15.2,10.9,12.7,5.0,19.2,1.55,2022-05-05
13.6,8.7,10.9,0.0,22.5,4.33,2022-05-06
15.9,5.8,11.0,0.0,22.0,4.87,2022-05-07
18.8,5.9,12.6,0.0,13.0,4.77,2022-05-08
21.0,7.6,15.0,0.0,19.6,5.23,2022-05-09
14.4,7.2,11.0,0.3,20.2,3.86,2022-05-10
16.0,5.0,11.3,0.0,23.4,3.99,2022-05-11
20.3,8.8,15.2,0.0,23.8,5.25,2022-05-12
19.1,12.8,15.9,0.0,33.2,4.9,2022-05-13
19.5,11.4,14.7,2.3,20.2,2.44,2022-05-14
20.4,12.6,16.3,1.3,21.0,4.12,2022-05-15
20.2,10.8,15.7,0.4,24.1,4.94,2022-05-16
19.4,11.1,14.9,0.2,21.3,4.36,2022-05-17
17.2,10.6,13.0,17.2,18.0,1.28,2022-05-18
15.2,9.2,12.5,3.8,18.6,1.81,2022-05-19
19.9,9.6,15.0,2.1,18.7,4.32,2022-05-20
20.6,12.9,16.2,9.5,35.4,3.86,2022-05-21
17.0,12.9,14.8,2.3,31.3,2.51,2022-05-22
16.6,9.6,13.7,0.0,18.3,3.06,2022-05-23
18.3,8.5,13.4,0.0,13.0,3.87,2022-05-24
20.8,9.1,15.7,0.6,18.6,4.83,2022-05-25
22.4,11.6,16.8,0.9,21.5,4.62,2022-05-26
20.9,13.8,17.5,0.5,24.4,4.34,2022-05-27
23.8,14.0,19.1,0.0,21.4,4.92,2022-05-28
27.0,12.9,21.0,0.0,12.2,5.08,2022-05-29
28.9,16.0,23.0,0.0,15.5,6.2,2022-05-30
32.2,19.4,25.6,0.5,17.7,6.57,2022-05-31
29.8,20.5,25.0,1.0,23.3,6.19,2022-06-01
31.6,20.0,25.8,0.0,19.0,7.66,2022-06-02
31.5,19.5,25.7,0.0,16.7,7.79,2022-06-03
32.2,19.6,26.1,0.0,21.8,7.52,2022-06-04
31.3,19.0,25.3,0.0,18.0,6.54,2022-06-05
26.1,17.6,21.8,0.0,18.9,6.61,2022-06-06
26.5,15.1,21.3,0.0,15.0,6.57,2022-06-07
27.6,16.1,22.4,0.0,14.0,6.67,2022-06-08
28.3,16.9,23.1,0.0,16.4,7.26,2022-06-09
29.6,17.6,23.8,0.0,15.1,7.35,2022-06-10
30.3,17.1,24.3,0.0,11.8,6.98,2022-06-11
30.8,19.2,25.4,0.0,20.0,7.26,2022-06-12
30.1,20.8,25.5,0.0,19.0,7.81,2022-06-13
29.1,19.4,23.9,0.5,16.2,6.01,2022-06-14
25.3,18.9,21.5,2.0,13.3,3.14,2022-06-15
25.0,16.6,20.4,0.2,17.4,5.14,2022-06-16
26.5,14.1,21.0,0.0,12.9,5.8,2022-06-17
27.2,15.0,21.9,0.0,12.0,5.53,2022-06-18
29.3,16.5,23.7,0.0,12.4,6.06,2022-06-19
30.9,16.3,24.4,0.0,11.5,6.34,2022-06-20
30.8,18.1,25.3,0.0,11.5,5.53,2022-06-21
27.8,19.5,23.2,3.4,26.6,5.75,2022-06-22
21.4,15.2,18.7,0.7,16.6,3.94,2022-06-23
23.3,13.4,18.6,1.7,12.8,4.43,2022-06-24
26.5,15.1,20.1,0.9,12.0,4.25,2022-06-25
28.6,18.0,23.9,0.1,19.2,5.47,2022-06-26
29.5,19.3,24.1,2.5,23.7,5.37,2022-06-27
29.1,19.3,23.5,0.2,16.1,6.4,2022-06-28
29.4,17.9,24.6,0.0,18.7,6.36,2022-06-29
27.7,16.7,22.7,0.0,14.3,6.77,2022-06-30
29.8,16.5,23.6,0.0,20.0,6.88,2022-07-01
24.0,14.2,19.8,0.0,24.1,6.3,2022-07-02
26.1,15.7,21.5,0.0,17.3,5.72,2022-07-03
29.5,17.1,23.8,0.1,15.0,5.99,2022-07-04
31.2,17.5,25.4,0.1,8.0,5.45,2022-07-05
31.8,19.2,26.1,0.0,14.6,7.55,2022-07-06
30.9,19.4,25.4,0.0,17.5,7.78,2022-07-07
31.1,19.4,25.8,0.0,18.7,8.0,2022-07-08
33.5,21.6,27.9,0.0,16.9,8.38,2022-07-09
34.5,24.4,28.1,0.0,21.3,7.44,2022-07-10
27.0,20.7,23.3,20.8,17.6,3.65,2022-07-11
27.1,17.9,23.1,0.0,15.3,5.31,2022-07-12
28.6,18.0,23.4,0.0,13.0,5.69,2022-07-13
24.9,18.7,22.2,1.2,28.2,5.64,2022-07-14
28.5,16.0,22.7,0.0,11.1,5.92,2022-07-15
30.4,19.5,24.2,0.5,17.8,4.55,2022-07-16
30.8,19.1,25.4,0.0,12.8,5.9,2022-07-17
28.8,20.0,24.1,0.0,19.2,6.82,2022-07-18
27.8,15.9,22.2,0.0,16.0,6.04,2022-07-19
28.7,17.0,23.6,0.0,16.6,6.11,2022-07-20
26.3,19.8,22.5,0.0,21.6,5.93,2022-07-21
23.5,17.2,20.1,3.0,19.7,3.89,2022-07-22
23.5,15.4,19.6,1.0,14.9,3.74,2022-07-23
27.7,16.2,22.1,0.1,10.7,5.18,2022-07-24
29.6,16.8,23.8,0.1,16.5,5.36,2022-07-25
26.0,18.3,21.9,4.2,17.0,3.71,2022-07-26
28.4,16.5,22.1,2.1,13.4,4.23,2022-07-27
31.3,17.7,25.2,0.1,9.8,5.23,2022-07-28
33.1,21.5,27.6,0.0,12.9,5.71,2022-07-29
32.1,22.4,27.1,0.1,16.9,5.75,2022-07-30
33.2,22.5,27.8,0.0,19.4,7.18,2022-07-31
34.0,23.1,28.7,0.0,17.7,7.49,2022-08-01
27.2,20.8,24.5,4.7,15.6,3.58,2022-08-02
28.9,20.0,23.5,0.5,12.3,3.8,2022-08-03
30.1,19.4,25.2,0.4,6.6,4.56,2022-08-04
30.2,20.7,25.2,5.2,23.3,5.33,2022-08-05
32.8,21.8,27.1,0.0,18.6,6.83,2022-08-06
32.6,19.6,26.5,0.0,16.9,7.0,2022-08-07
34.2,21.8,27.8,0.0,16.1,7.94,2022-08-08
33.8,20.5,27.6,0.0,16.8,7.8,2022-08-09
34.6,20.8,28.2,0.0,23.7,7.99,2022-08-10
34.2,23.9,28.7,0.6,25.0,7.76,2022-08-11
31.0,24.8,27.6,1.6,29.3,6.05,2022-08-12
33.2,23.3,28.6,0.0,31.5,8.8,2022-08-13
36.4,24.1,30.1,0.0,29.6,9.42,2022-08-14
37.0,25.7,30.8,0.0,27.3,10.08,2022-08-15
34.7,26.0,29.6,0.0,28.4,7.3,2022-08-16
30.5,22.6,26.4,0.0,18.1,5.47,2022-08-17
31.6,20.8,26.3,1.2,11.6,4.66,2022-08-18
31.6,21.2,24.9,10.4,12.1,4.03,2022-08-19
27.5,20.5,23.8,2.5,23.5,4.17,2022-08-20
31.3,20.8,25.4,1.0,26.8,7.46,2022-08-21
32.1,20.7,26.2,0.0,32.6,9.21,2022-08-22
33.0,21.5,27.2,0.0,30.9,8.89,2022-08-23
32.2,21.9,27.1,0.0,30.3,9.54,2022-08-24
32.4,22.0,27.3,0.0,36.0,10.04,2022-08-25
32.2,21.1,26.7,0.0,31.1,9.14,2022-08-26
31.7,21.9,26.9,0.1,25.1,7.84,2022-08-27
34.0,22.0,27.7,0.0,19.0,6.52,2022-08-28
31.5,22.0,26.3,0.3,11.2,4.67,2022-08-29
33.3,21.2,26.9,0.0,11.8,4.6,2022-08-30
33.8,21.2,27.8,0.0,15.8,5.4,2022-08-31
32.0,21.7,26.4,0.9,16.3,5.25,2022-09-01
26.5,17.5,22.1,0.0,18.5,5.54,2022-09-02
25.2,16.3,20.6,0.0,27.4,6.64,2022-09-03
23.2,12.9,18.0,9.0,23.1,4.82,2022-09-04
19.7,8.9,14.7,0.0,16.6,3.48,2022-09-05
19.4,10.4,14.8,0.0,15.2,3.85,2022-09-06
18.6,8.6,13.9,0.0,12.3,3.06,2022-09-07
19.4,8.4,14.0,0.0,18.4,3.61,2022-09-08
21.7,9.7,15.8,0.3,15.9,2.85,2022-09-09
19.6,10.3,14.8,0.0,17.6,4.64,2022-09-10
22.3,10.6,16.5,0.0,27.0,5.12,2022-09-11
23.3,15.1,18.7,1.8,18.8,3.31,2022-09-12
21.4,14.1,16.9,8.6,18.7,2.87,2022-09-13
18.0,13.2,15.4,0.6,23.8,2.67,2022-09-14
22.8,13.8,18.0,2.1,23.3,3.32,2022-09-15
25.1,16.5,20.0,17.6,28.5,2.48,2022-09-16
24.5,17.4,20.2,0.1,13.5,2.25,2022-09-17
31.8,18.1,24.0,0.0,15.0,4.27,2022-09-18
22.0,13.0,17.7,0.9,20.6,3.3,2022-09-19
22.1,10.4,16.4,0.6,13.0,3.32,2022-09-20
20.7,12.5,16.4,0.2,14.8,2.97,2022-09-21
20.5,11.5,15.6,3.3,16.3,2.3,2022-09-22
14.9,9.4,13.3,20.6,20.1,0.81,2022-09-23
14.8,8.0,11.1,13.1,16.9,1.45,2022-09-24
15.6,8.6,12.0,0.0,30.1,2.46,2022-09-25
19.0,10.9,14.5,0.2,13.6,1.43,2022-09-26
23.4,12.0,17.0,0.0,15.9,2.42,2022-09-27
19.8,14.9,17.3,1.5,24.3,1.85,2022-09-28
21.2,14.9,17.3,1.1,14.4,1.87,2022-09-29
23.5,13.2,17.5,0.0,9.7,2.36,2022-09-30
25.5,13.1,18.9,0.0,10.7,2.64,2022-10-01
26.6,15.8,20.5,0.0,20.6,3.09,2022-10-02
19.3,11.9,14.9,3.8,24.2,2.36,2022-10-03
18.9,10.2,14.3,0.5,12.7,1.69,2022-10-04
17.2,8.4,12.7,0.0,19.0,2.17,2022-10-05
18.1,8.2,12.3,0.0,13.7,1.95,2022-10-06
20.1,7.4,13.8,0.0,15.1,2.28,2022-10-07
19.6,11.6,15.3,0.0,22.9,2.78,2022-10-08
19.1,12.8,15.2,1.6,24.9,2.08,2022-10-09
17.0,11.4,14.2,1.9,17.2,1.11,2022-10-10
11.4,9.6,10.7,5.9,28.5,0.68,2022-10-11
15.7,8.0,11.3,0.0,18.8,1.96,2022-10-12
14.9,3.2,9.6,0.0,14.8,1.62,2022-10-13
13.6,5.8,9.9,0.0,14.5,2.11,2022-10-14
12.8,4.2,8.2,0.0,18.0,2.25,2022-10-15
12.9,5.8,9.0,0.0,23.5,2.25,2022-10-16
14.3,7.0,9.7,0.0,18.8,2.27,2022-10-17
15.6,2.5,8.7,0.0,8.0,1.77,2022-10-18
17.3,4.0,10.4,0.0,11.2,1.78,2022-10-19
11.5,6.3,9.6,2.1,23.2,0.72,2022-10-20
9.8,5.1,7.3,1.7,28.1,1.43,2022-10-21
10.7,3.6,7.0,0.0,15.6,1.32,2022-10-22
13.9,4.0,9.1,6.3,18.4,1.38,2022-10-23
12.8,8.2,10.4,10.3,26.1,0.85,2022-10-24
11.3,6.8,9.1,0.2,10.8,0.64,2022-10-25
14.1,8.1,10.4,11.5,16.8,0.64,2022-10-26
12.6,8.9,11.0,3.8,20.5,0.7,2022-10-27
9.9,7.2,8.5,0.0,18.8,1.1,2022-10-28
10.6,6.4,8.4,0.0,15.8,0.93,2022-10-29
12.3,9.1,11.1,7.5,34.7,0.65,2022-10-30
11.4,2.5,8.2,1.6,27.7,0.91,2022-10-31
7.8,1.0,4.0,0.0,17.9,1.29,2022-11-01
7.9,1.1,5.2,0.9,16.0,0.8,2022-11-02
10.6,2.7,6.4,0.6,12.0,0.99,2022-11-03
7.0,5.1,5.8,1.3,11.4,0.26,2022-11-04
8.4,2.5,5.2,1.1,12.9,0.54,2022-11-05
5.2,2.7,3.9,0.0,15.6,0.84,2022-11-06
6.5,0.6,3.5,0.0,23.0,1.03,2022-11-07
8.5,0.4,3.8,0.0,16.5,0.8,2022-11-08
7.8,3.3,5.9,0.0,12.6,0.44,2022-11-09
9.6,5.5,7.4,0.2,16.0,0.64,2022-11-10
9.0,2.8,6.2,0.0,10.9,0.56,2022-11-11
8.1,4.2,6.4,0.0,19.7,0.61,2022-11-12
10.6,6.2,8.2,0.3,24.5,0.72,2022-11-13
8.8,3.8,6.0,0.0,16.3,1.08,2022-11-14
4.9,-1.7,1.5,0.0,10.0,0.83,2022-11-15
6.0,-3.0,1.2,0.7,9.5,0.63,2022-11-16
10.6,2.2,7.1,7.5,23.8,0.32,2022-11-17
10.6,3.2,7.5,5.2,38.4,0.52,2022-11-18
12.9,3.0,8.4,10.3,23.2,0.38,2022-11-19
9.9,5.6,6.8,0.2,16.4,0.33,2022-11-20
17.0,9.4,12.2,2.4,10.6,0.74,2022-11-21
14.7,9.9,11.8,16.2,29.7,0.54,2022-11-22
6.8,2.8,4.4,0.5,32.8,0.89,2022-11-23
9.9,1.6,5.4,0.0,20.3,0.74,2022-11-24
7.2,4.7,6.0,0.2,24.9,0.57,2022-11-25
6.5,4.0,4.9,0.5,20.8,0.44,2022-11-26
5.4,2.2,3.7,0.0,15.1,0.36,2022-11-27
2.6,0.4,1.2,0.0,21.7,0.55,2022-11-28
0.7,-3.5,-1.6,0.0,27.8,1.37,2022-11-29
1.2,-4.0,-2.0,0.0,32.8,1.81,2022-11-30
1.2,-4.3,-1.9,0.0,29.6,2.2,2022-12-01
0.4,-4.3,-2.1,0.0,29.2,1.58,2022-12-02
-1.9,-5.6,-4.0,0.0,31.7,0.98,2022-12-03
-5.1,-9.8,-7.7,0.0,27.4,1.06,2022-12-04
-3.6,-8.9,-6.7,0.0,24.2,0.97,2022-12-05
-2.0,-8.6,-6.1,0.0,23.4,1.04,2022-12-06
-1.1,-8.4,-5.1,0.4,28.5,0.74,2022-12-07
3.1,-3.8,-0.7,0.3,22.9,0.56,2022-12-08
4.7,-0.8,0.8,0.0,20.4,0.53,2022-12-09
5.0,-0.1,2.1,2.4,16.5,0.25,2022-12-10
7.0,2.0,3.9,0.8,23.4,0.47,2022-12-11
6.8,2.5,4.3,3.1,23.8,0.46,2022-12-12
4.2,2.6,3.4,22.0,22.2,0.16,2022-12-13
4.5,-3.8,-0.2,0.1,21.3,0.36,2022-12-14
1.9,-4.8,-1.5,1.4,21.0,0.57,2022-12-15
2.0,-0.1,0.9,3.2,20.2,0.16,2022-12-16
9.8,2.0,6.4,0.0,15.8,0.22,2022-12-17
8.4,2.5,6.1,3.1,16.6,0.19,2022-12-18
2.0,-4.8,-1.9,0.0,21.0,0.65,2022-12-19
0.8,-6.0,-3.5,0.0,9.2,0.45,2022-12-20
1.5,-4.5,-2.3,0.0,9.1,0.35,2022-12-21
4.3,-2.0,0.8,0.0,9.7,0.43,2022-12-22
4.4,-2.7,-0.1,0.0,13.3,0.42,2022-12-23
0.8,-2.5,-0.5,0.0,10.8,0.18,2022-12-24
1.1,-0.8,0.1,1.9,12.4,0.13,2022-12-25
2.3,0.1,0.9,4.0,13.7,0.17,2022-12-26
3.0,-0.1,1.2,5.6,12.4,0.16,2022-12-27
5.0,1.2,3.5,10.1,19.7,0.34,2022-12-28
3.0,-0.7,0.8,0.0,17.1,0.48,2022-12-29
7.3,-1.4,2.2,0.0,13.6,0.48,2022-12-30
5.4,1.6,3.7,0.0,22.2,0.24,2022-12-31
6.9,0.0,3.8,0.0,28.1,0.14,2023-01-01
7.4,3.8,5.4,0.0,28.9,0.44,2023-01-02
9.4,2.5,5.7,0.0,24.2,0.71,2023-01-03
7.2,3.0,5.1,0.0,18.2,0.59,2023-01-04
5.6,-1.9,2.2,6.2,29.9,0.69,2023-01-05
6.1,-3.2,4.2,12.5,31.5,0.24,2023-01-06
-4.4,-12.2,-10.3,0.6,21.1,0.64,2023-01-07
-10.4,-15.5,-13.3,0.0,9.4,0.43,2023-01-08
-7.4,-15.9,-12.0,0.0,22.3,0.54,2023-01-09
-9.2,-13.3,-12.1,0.0,30.7,0.6,2023-01-10
-5.0,-12.6,-9.2,0.0,32.1,0.69,2023-01-11
0.7,-7.4,-2.2,0.0,28.2,0.55,2023-01-12
1.9,-1.8,0.0,0.0,22.3,0.33,2023-01-13
1.8,-2.0,-0.1,0.3,20.4,0.29,2023-01-14
0.3,-2.2,-0.8,0.8,18.8,0.21,2023-01-15
2.8,-3.0,-0.6,0.0,11.6,0.54,2023-01-16
5.2,-3.5,0.6,0.0,18.7,0.65,2023-01-17
5.8,-1.9,0.9,0.0,19.1,0.61,2023-01-18
6.3,0.3,1.8,0.3,20.0,0.56,2023-01-19
3.3,-0.6,1.2,0.0,27.6,0.77,2023-01-20
2.8,-1.5,0.2,0.0,31.4,0.78,2023-01-21
3.0,-0.8,0.3,0.0,23.0,0.64,2023-01-22
2.3,-3.2,-0.9,0.0,26.5,1.03,2023-01-23
1.8,-4.0,-1.9,0.0,24.9,1.02,2023-01-24
3.2,-5.2,-1.8,0.0,20.5,1.37,2023-01-25
3.2,-6.7,-2.8,0.0,16.2,1.12,2023-01-26
2.2,-6.8,-3.2,0.0,17.7,0.81,2023-01-27
2.0,-5.0,-1.6,0.0,27.3,0.5,2023-01-28
4.0,-1.9,0.7,1.5,19.1,0.5,2023-01-29
6.2,-2.8,0.5,0.0,9.3,0.67,2023-01-30
3.8,-2.5,0.6,4.1,10.3,0.38,2023-01-31
3.0,-1.6,0.0,0.6,8.7,0.53,2023-02-01
2.6,-4.1,-0.8,1.9,12.5,0.53,2023-02-02
5.2,-4.9,-0.7,1.0,14.1,0.86,2023-02-03
2.0,-2.8,-0.4,2.5,14.1,0.46,2023-02-04
2.8,-6.2,-1.7,0.0,13.9,0.81,2023-02-05
-0.1,-5.6,-2.7,0.0,23.8,0.81,2023-02-06
-3.5,-8.4,-5.6,1.4,29.3,0.8,2023-02-07
-0.9,-8.2,-5.4,0.0,26.7,1.07,2023-02-08
-1.2,-10.4,-6.6,0.0,15.5,0.79,2023-02-09
-0.3,-9.7,-6.2,0.0,9.6,0.85,2023-02-10
0.7,-11.7,-5.9,0.0,14.5,0.85,2023-02-11
1.2,-4.9,-2.0,5.3,28.2,0.4,2023-02-12
-0.9,-6.2,-3.4,0.5,21.4,0.96,2023-02-13
0.8,-2.6,-0.4,9.9,30.6,0.35,2023-02-14
-0.2,-6.8,-3.3,0.4,15.5,0.57,2023-02-15
-3.6,-9.3,-5.7,0.1,12.5,0.54,2023-02-16
-1.8,-10.4,-5.4,4.1,16.9,0.6,2023-02-17
3.3,-5.8,-2.5,7.1,25.2,0.31,2023-02-18
2.8,-0.1,1.2,0.1,19.5,0.76,2023-02-19
2.2,-2.7,0.4,4.2,15.3,0.61,2023-02-20
3.7,-2.7,1.0,7.6,34.8,0.36,2023-02-21
1.7,-5.4,-0.7,1.5,23.1,0.83,2023-02-22
-2.3,-9.1,-5.9,0.0,15.2,1.18,2023-02-23
1.1,-10.1,-4.6,0.0,12.3,1.32,2023-02-24
7.7,-4.4,1.5,0.1,17.6,1.37,2023-02-25
14.8,5.0,9.4,0.0,29.6,2.34,2023-02-26
15.8,2.9,8.5,0.0,17.6,1.71,2023-02-27
7.8,0.4,4.0,0.0,16.6,0.71,2023-02-28
3.5,-2.7,0.5,0.0,25.3,1.26,2023-03-01
4.2,-5.2,-0.2,0.0,19.9,1.33,2023-03-02
6.3,-1.3,1.6,0.0,17.1,1.38,2023-03-03
6.5,-1.2,2.7,0.0,25.2,1.35,2023-03-04
7.3,0.8,4.5,0.1,28.4,0.9,2023-03-05
6.3,-1.9,1.3,0.0,15.2,1.56,2023-03-06
8.8,-2.0,3.4,1.5,25.0,1.32,2023-03-07
14.6,3.2,7.5,4.4,20.8,1.87,2023-03-08
13.9,4.0,8.4,3.7,19.6,1.33,2023-03-09
13.4,5.2,8.9,0.4,29.1,1.52,2023-03-10
16.8,7.9,12.0,0.1,22.0,1.94,2023-03-11
15.3,5.8,10.9,5.4,31.3,1.63,2023-03-12
7.3,0.2,3.4,0.0,18.9,2.11,2023-03-13
9.1,-1.5,3.8,0.0,22.3,2.3,2023-03-14
12.6,4.0,7.6,0.2,23.8,2.42,2023-03-15
11.8,5.3,7.6,0.0,15.2,1.25,2023-03-16
15.1,5.0,8.1,10.4,13.0,1.05,2023-03-17
10.9,4.8,7.6,0.0,18.7,1.43,2023-03-18
10.6,3.2,7.2,0.0,14.4,1.21,2023-03-19
16.1,5.4,9.9,0.0,15.5,2.0,2023-03-20
16.6,4.4,9.7,0.3,13.0,2.32,2023-03-21
15.4,4.0,9.7,0.2,13.0,2.01,2023-03-22
17.0,6.4,11.0,0.0,14.5,2.82,2023-03-23
17.3,6.1,10.6,0.0,16.0,2.66,2023-03-24
15.2,6.5,9.9,0.2,13.8,1.54,2023-03-25
16.0,6.8,10.4,0.8,15.6,1.64,2023-03-26
10.4,6.1,8.2,8.5,13.7,0.7,2023-03-27
15.2,3.3,8.9,5.7,26.2,2.04,2023-03-28
9.5,3.8,6.9,3.3,16.2,1.19,2023-03-29
3.5,0.6,1.4,16.5,30.4,0.45,2023-03-30
7.1,0.5,3.9,5.0,34.2,1.93,2023-03-31
12.0,1.4,6.4,0.0,18.7,2.48,2023-04-01
14.9,2.9,8.9,0.3,17.1,3.18,2023-04-02
14.8,5.2,9.8,10.5,18.2,1.91,2023-04-03
15.8,5.7,10.9,0.0,16.3,2.27,2023-04-04
18.5,9.4,13.2,1.2,26.8,3.39,2023-04-05
14.4,8.7,11.0,5.1,12.8,1.26,2023-04-06
18.0,8.8,12.7,0.6,14.4,2.57,2023-04-07
17.1,9.3,12.5,0.6,18.8,3.13,2023-04-08
13.4,6.9,9.1,2.8,16.0,1.41,2023-04-09
17.0,6.8,11.8,0.0,22.9,3.29,2023-04-10
18.7,10.1,14.3,0.0,34.8,4.31,2023-04-11
18.8,10.9,14.1,6.5,22.3,2.72,2023-04-12
13.4,10.2,11.1,3.4,23.8,1.11,2023-04-13
12.8,7.4,9.9,17.6,30.0,0.95,2023-04-14
8.1,4.1,6.1,0.9,18.6,1.42,2023-04-15
10.9,3.0,6.9,0.0,27.0,3.4,2023-04-16
14.6,3.8,9.1,0.0,29.6,4.35,2023-04-17
15.0,5.8,9.9,0.0,28.6,2.74,2023-04-18
14.7,7.2,11.2,0.4,23.9,2.66,2023-04-19
14.9,8.1,11.0,2.9,19.8,1.68,2023-04-20
14.6,8.9,10.8,9.8,19.3,1.43,2023-04-21
14.1,8.1,10.3,12.2,19.6,1.54,2023-04-22
14.7,7.2,10.4,0.9,11.0,2.48,2023-04-23
16.8,6.6,11.6,3.3,17.7,2.51,2023-04-24
14.2,9.8,11.3,4.9,25.0,1.36,2023-04-25
19.6,7.7,13.5,0.0,15.1,3.9,2023-04-26
21.7,11.4,15.5,2.5,17.9,3.43,2023-04-27
19.0,12.2,15.2,7.6,16.1,2.14,2023-04-28
20.7,10.6,15.0,13.1,12.5,2.29,2023-04-29
14.4,8.6,12.3,2.6,22.4,1.68,2023-04-30
14.2,7.7,11.1,1.1,17.6,1.79,2023-05-01
15.1,7.4,11.0,1.4,13.7,1.6,2023-05-02
17.7,8.2,13.0,0.0,12.8,4.23,2023-05-03
22.1,6.2,14.7,0.0,10.2,4.38,2023-05-04
23.4,9.9,17.0,0.0,9.0,4.53,2023-05-05
22.9,9.4,16.4,0.0,23.8,4.45,2023-05-06
14.8,9.9,11.5,1.4,27.0,2.88,2023-05-07
10.7,6.2,8.8,12.7,33.0,1.07,2023-05-08
8.8,5.9,7.2,11.1,20.2,0.97,2023-05-09
10.1,5.1,7.4,2.9,16.0,1.26,2023-05-10
13.5,4.1,9.1,0.5,16.7,2.66,2023-05-11
18.1,5.8,12.3,0.0,11.1,3.85,2023-05-12
19.4,8.1,14.1,0.0,14.9,4.01,2023-05-13
21.9,10.8,15.8,1.0,14.3,4.31,2023-05-14
23.2,8.7,16.4,0.0,13.2,4.62,2023-05-15
21.7,11.0,16.5,0.0,14.2,4.63,2023-05-16
21.5,10.0,16.3,0.0,18.2,4.81,2023-05-17
24.0,13.1,18.7,0.0,19.5,5.5,2023-05-18
24.4,13.8,19.0,0.0,21.1,5.42,2023-05-19
25.3,13.0,19.7,0.0,18.8,6.5,2023-05-20
22.2,14.6,18.1,0.1,18.4,4.02,2023-05-21
19.9,13.9,17.4,0.1,17.8,3.08,2023-05-22
23.5,13.7,18.6,0.2,11.2,3.57,2023-05-23
24.0,15.9,18.5,2.8,18.5,2.93,2023-05-24
22.6,15.1,18.7,5.9,8.9,2.82,2023-05-25
25.4,14.4,19.2,8.8,9.4,3.07,2023-05-26
21.3,14.9,18.0,4.9,17.7,3.07,2023-05-27
24.0,13.3,19.1,0.8,10.2,3.83,2023-05-28
22.8,16.5,18.8,7.9,20.9,2.62,2023-05-29
25.1,15.9,19.6,14.9,11.8,3.46,2023-05-30
22.1,15.8,18.3,29.9,13.5,2.46,2023-05-31
21.1,15.2,17.3,8.5,10.7,1.84,2023-06-01
22.1,15.2,18.6,2.8,8.5,3.23,2023-06-02
24.5,13.8,19.9,0.4,10.9,4.89,2023-06-03
22.6,15.1,18.7,0.0,21.9,5.13,2023-06-04
21.8,13.2,17.4,0.0,18.9,5.7,2023-06-05
22.8,12.1,17.2,0.0,16.9,5.19,2023-06-06
23.2,11.9,18.0,0.0,12.7,4.92,2023-06-07
24.6,13.1,19.5,0.0,17.3,5.33,2023-06-08
26.4,16.0,21.4,0.0,20.5,6.44,2023-06-09
27.2,17.0,21.8,0.0,21.6,5.27,2023-06-10
25.5,18.0,20.6,3.8,17.9,3.47,2023-06-11
22.0,13.4,17.4,2.4,15.0,2.72,2023-06-12
25.5,15.4,19.7,0.1,16.0,4.36,2023-06-13
26.8,17.1,21.7,4.8,11.0,4.62,2023-06-14
26.0,17.0,21.1,0.4,13.8,4.39,2023-06-15
24.0,17.4,20.0,6.5,9.4,3.41,2023-06-16
24.0,16.6,20.4,2.0,13.7,3.22,2023-06-17
27.0,18.4,22.6,0.5,17.1,5.2,2023-06-18
25.8,16.4,21.1,0.0,17.4,6.57,2023-06-19
25.9,15.1,20.6,0.0,14.2,6.0,2023-06-20
24.5,14.8,20.1,4.3,12.2,3.93,2023-06-21
23.2,14.6,19.0,0.0,15.6,5.83,2023-06-22
25.1,11.8,19.6,0.0,9.0,5.1,2023-06-23
27.5,16.1,22.1,1.6,23.1,5.45,2023-06-24
28.9,19.4,22.8,1.8,15.9,4.69,2023-06-25
